datetime,tornet_energy_consumed_heat_kwh,tornet_electricity_consumed_household_kwh,tornet_electricity_produced_PV_kwh,tornet_net_energy_consumed_kwh,tornet_net_electricity_consumption_ignr_heat_kwh,coop_electricity_consumed_cooling_kwh,coop_electricity_consumed_other_kwh,coop_energy_consumed_heat_kwh,coop_electricity_produced_rooftop_PV_kwh,coop_energy_consumed_total_kwh,coop_net_energy_consumed_before_wasteheat_kwh,coop_net_electricity_consumed_kwh,coop_energy_produced_wasteheat_kwh,coop_net_heat_consumed
2019-05-29 16:00:00,63.78454465141306,360.2326389830068,338.10313679999996,85.91404683441988,22.12950218300682,96.97362661438356,112.06290462038116,5.780904171541583,22.033440000000002,214.8174354063063,192.78399540630627,187.0030912347647,290.9208798431507,-285.13997567160914
2019-05-29 17:00:00,304.74712248427903,414.48159241009535,221.5130544,497.71566049437445,192.96853801009536,96.50795787079676,117.46071711356916,7.79943500374593,14.43552,221.76810998811186,207.33258998811186,199.53315498436592,289.5238736123903,-281.72443860864433
2019-05-29 18:00:00,699.5846395806866,524.4118866677336,118.77766559999999,1105.21886064842,405.6342210677336,96.40648985543206,99.67039903999232,5.394732433033472,7.740480000000001,201.47162132845784,193.73114132845785,188.33640889542437,289.2194695662962,-283.8247371332627
2019-05-29 19:00:00,543.355078052707,466.1855171287369,35.487460799999994,974.0531343814439,430.69805632873687,94.4985791861723,86.61522455234599,6.151231650556575,2.3126400000000005,187.26503538907488,184.9523953890749,178.8011637385183,283.4957375585169,-277.34450590796035
2019-05-29 20:00:00,464.6706407632376,570.350176868694,0.0,1035.0208176319315,570.350176868694,97.5279322949963,98.29802743168776,8.554344388461343,0.0,204.3803041151454,204.3803041151454,195.82595972668406,292.58379688498894,-284.0294524965276
2019-05-29 21:00:00,530.9835354902802,512.5498741469517,0.0,1043.533409637232,512.5498741469517,93.6583075437075,59.60072724012912,11.437479754927134,0.0,164.69651453876375,164.69651453876375,153.25903478383663,280.97492263112247,-269.5374428761953
2019-05-29 22:00:00,926.5704805628924,547.1476675126336,0.0,1473.718148075526,547.1476675126336,79.43305699260948,76.12482382072034,14.728393655031905,0.0,170.2862744683617,170.2862744683617,155.5578808133298,238.29917097782845,-223.57077732279654
2019-05-29 23:00:00,324.5112491824092,408.7663641551621,0.0,733.2776133375712,408.7663641551621,61.54602983509048,68.12429381595831,41.030828260640064,0.0,170.70115191168884,170.70115191168884,129.6703236510488,184.63808950527144,-143.6072612446314
2019-05-30 00:00:00,988.505254248107,438.6747901413481,0.0,1427.1800443894551,438.6747901413481,61.77204889638218,76.73395962014042,24.82402112793744,0.0,163.33002964446004,163.33002964446004,138.5060085165226,185.31614668914654,-160.4921255612091
2019-05-30 01:00:00,686.8910658364134,313.8302892932378,0.0,1000.7213551296512,313.8302892932378,51.28214279132835,60.39686904556067,46.05341617155887,0.0,157.7324280084479,157.7324280084479,111.67901183688902,153.84642837398505,-107.79301220242618
2019-05-30 02:00:00,674.6271133172605,327.65721814455964,0.0,1002.2843314618201,327.65721814455964,57.96630254406677,66.04978655197544,45.02389597380432,0.0,169.03998506984652,169.03998506984652,124.01608909604221,173.89890763220032,-128.875011658396
2019-05-30 03:00:00,337.1271787147765,217.07346392410145,45.2910744,508.90956823887797,171.78238952410146,60.10734077159076,47.18643081186886,47.340348800132965,2.95152,154.6341203835926,151.68260038359261,104.34225158345963,180.32202231477228,-132.9816735146393
2019-05-30 04:00:00,743.6212995882012,239.3781896969853,117.31927680000001,865.6802124851864,122.05891289698528,60.35604566517267,53.31556351742752,68.17673871523445,7.645440000000001,181.84834789783463,174.20290789783462,106.0261691826002,181.06813699551802,-112.89139828028357
2019-05-30 05:00:00,658.381537900521,325.7331236871595,131.254992,852.8596695876805,194.4781316871595,75.20729550673731,48.829311788701645,0.0,8.553600000000001,124.03660729543896,115.48300729543895,115.48300729543895,225.62188652021194,-225.62188652021194
2019-05-30 06:00:00,395.2378480804063,239.4217650402269,240.87721679999999,393.78239632063315,-1.4554517597730978,94.4078107895908,38.42039344127961,56.06519191082704,15.69744,188.89339614169745,173.19595614169745,117.1307642308704,283.22343236877236,-227.15824045794534
2019-05-30 07:00:00,166.66682121708558,483.0779850728498,246.1436208,403.60118548993535,236.9343642728498,81.25343106616762,139.04637149212058,53.0580612971535,16.04064,273.3578638554417,257.3172238554417,204.2591625582882,243.76029319850286,-190.70223190134936
2019-05-30 08:00:00,121.41628187635776,356.9568876779094,215.2743912,263.0987783542671,141.68249647790938,94.44978064783564,93.1649787828613,49.08171408695949,14.028960000000001,236.69647351765644,222.66751351765643,173.58579943069694,283.34934194350694,-234.26762785654745
2019-05-30 09:00:00,246.7023632361706,276.5320165907429,290.46243599999997,232.7719438269135,-13.93041940925707,98.713743726842,94.90444408833967,6.906632963706066,18.9288,200.52482077888774,181.59602077888775,174.68938781518168,296.141231180526,-289.23459821681996
2019-05-30 10:00:00,324.81756101105043,245.4039092099438,325.1396808,245.0817894209942,-79.7357715900562,95.67491984355232,110.37699554013945,7.290155414789142,21.18864,213.34207079848093,192.15343079848094,184.86327538369179,287.024759530657,-279.73460411586785
2019-05-30 11:00:00,996.2849217651552,320.44644618637795,270.207036,1046.5243319515332,50.23941018637794,95.27191455227351,119.24568209517352,8.18961304501127,17.6088,222.7072096924583,205.0984096924583,196.90879664744702,285.81574365682053,-277.62613061180923
2019-05-30 12:00:00,737.7788012510944,317.6592474147372,195.50512080000001,859.9329278658315,122.15412661473718,93.38449633761653,115.1301565381931,7.556394896776736,12.74064,216.07104777258638,203.33040777258637,195.77401287580963,280.1534890128496,-272.59709411607287
2019-05-30 13:00:00,545.3013588842862,331.9523852561246,195.3430776,681.9106665404108,136.60930765612463,99.35382591982196,113.63027433636144,5.396198192364983,12.73008,218.3802984485484,205.6502184485484,200.25402025618342,298.0614777594659,-292.6652795671009
2019-05-30 14:00:00,550.4610518376644,485.1573921962781,143.6512968,891.9671472339426,341.5060953962781,104.00386006499492,131.33667325074532,12.117252575716307,9.36144,247.45778589145652,238.09634589145654,225.97909331574024,312.0115801949848,-299.8943276192685
2019-05-30 15:00:00,226.4426953246881,551.4284603807599,118.8586872,659.012468505448,432.5697731807599,101.25890013781044,134.03647870732416,10.511161076925768,7.745760000000001,245.80653992206038,238.0607799220604,227.54961884513463,303.77670041343134,-293.2655393365056
2019-05-30 16:00:00,226.43472474838907,621.4517936294804,101.8441512,746.0423671778694,519.6076424294804,101.37476581638671,138.21047859240247,6.764949344967749,6.63696,246.35019375375694,239.71323375375695,232.9482844087892,304.12429744916017,-297.3593481041924
2019-05-30 17:00:00,322.68499625239053,529.9999396330666,75.4311096,777.2538262854571,454.56883003306655,97.2246800507417,119.52004784468086,8.729509488919112,4.91568,225.47423738434168,220.55855738434167,211.82904789542255,291.6740401522251,-282.94453066330595
2019-05-30 18:00:00,199.61879535617368,643.9457726036544,53.5552776,790.0092903598281,590.3904950036545,94.2802377371627,99.15258291047212,31.457851944965736,3.4900800000000003,224.89067259260054,221.40059259260053,189.9427406476348,282.8407132114881,-251.38286126652235
2019-05-30 19:00:00,393.9995367417126,1051.852946970875,9.8036136,1436.0488701125876,1042.049333370875,98.76419210366775,117.8658318548114,51.86525517637533,0.63888,268.4952791348545,267.85639913485454,215.99114395847917,296.29257631100324,-244.4273211346279
2019-05-30 20:00:00,1689.0323671494675,894.2222766185289,0.0,2583.2546437679966,894.2222766185289,94.68205451991484,110.6863795524714,6.044900261552883,0.0,211.41333433393913,211.41333433393913,205.36843407238624,284.0461635597445,-278.00126329819165
2019-05-30 21:00:00,1537.5317253658782,668.1330328063718,0.0,2205.66475817225,668.1330328063718,89.18965325205943,67.19170497871924,7.0635367962418245,0.0,163.44489502702052,163.44489502702052,156.3813582307787,267.5689597561783,-260.5054229599365
2019-05-30 22:00:00,977.8021283462516,715.1214640316799,0.0,1692.9235923779315,715.1214640316799,78.66821011261794,82.59344455524013,28.009669072177086,0.0,189.27132374003514,189.27132374003514,161.26165466785807,236.00463033785383,-207.99496126567675
2019-05-30 23:00:00,577.0093691860254,381.5866022510445,0.0,958.5959714370699,381.5866022510445,65.52277350027953,58.93017423497194,0.0,0.0,124.45294773525147,124.45294773525147,124.45294773525147,196.56832050083858,-196.56832050083858
2019-05-31 00:00:00,586.8856047705127,281.9655845504976,0.0,868.8511893210103,281.9655845504976,57.73104401278315,51.82777303882312,0.0,0.0,109.55881705160627,109.55881705160627,109.55881705160627,173.19313203834946,-173.19313203834946
2019-05-31 01:00:00,425.0426429162365,175.87740784491425,0.0,600.9200507611507,175.87740784491425,63.54725529850211,32.96653824878105,0.0,0.0,96.51379354728316,96.51379354728316,96.51379354728316,190.64176589550632,-190.64176589550632
2019-05-31 02:00:00,138.7148152873096,195.63112635506016,0.0,334.3459416423698,195.63112635506016,58.24630409425768,34.90054987319387,0.0,0.0,93.14685396745155,93.14685396745155,93.14685396745155,174.73891228277304,-174.73891228277304
2019-05-31 03:00:00,570.7469494865314,159.12189426784124,46.9115064,682.9573373543726,112.21038786784123,52.02426141903347,30.84431604161145,28.20238819040401,3.0571200000000003,111.07096565104894,108.01384565104894,79.81145746064493,156.0727842571004,-127.8703960666964
2019-05-31 04:00:00,253.0602399319171,110.36148325539946,134.57687760000002,228.84484558731654,-24.215394344600554,57.68123799712632,8.360917629629508,15.044040797637898,8.77008,81.08619642439373,72.31611642439373,57.27207562675583,173.04371399137895,-157.99967319374105
2019-05-31 05:00:00,278.5581152070851,199.43389735575968,240.7961952,237.19581736284482,-41.36229784424032,72.09682297870965,5.625103670288006,40.648789033816776,15.69216,118.37071568281442,102.67855568281442,62.02976664899765,216.29046893612895,-175.64167990231218
2019-05-31 06:00:00,168.13519821472636,237.2469067190307,352.44396,52.93814493375709,-115.1970532809693,110.92175504502391,23.244103896159988,32.78166410411467,22.968,166.94752304529857,143.97952304529858,111.1978589411839,332.76526513507173,-299.98360103095706
2019-05-31 07:00:00,116.07390161498964,406.3767512012654,458.42021279999994,64.03044001625506,-52.04346159873455,83.97444730780555,121.4397503610305,47.98048727434119,29.87424,253.39468494317723,223.5204449431772,175.53995766883605,251.92334192341664,-203.94285464907546
2019-05-31 08:00:00,275.38941881416343,323.5791905758672,550.4607504,48.50785899003063,-226.88155982413286,93.8028777684167,85.75597309355899,25.715735749913275,35.87232,205.274586611889,169.402266611889,143.6865308619757,281.40863330525013,-255.69289755533686
2019-05-31 09:00:00,225.99819400789295,657.7558541880896,621.5977151999999,262.15633299598267,36.15813898808972,101.79623839955188,137.63947417454392,6.843742009733748,40.508160000000004,246.27945458382956,205.77129458382956,198.9275525740958,305.38871519865563,-298.54497318892186
2019-05-31 10:00:00,563.2037431475471,381.4796262633427,654.8975928,289.7857766108898,-273.4179665366573,98.45441946458702,121.93403962158207,7.495514819075787,42.67824,227.8839739052449,185.20573390524487,177.7102190861691,295.36325839376104,-287.8677435746853
2019-05-31 11:00:00,417.5955208207763,785.8633234823368,677.8267056,525.632138703113,108.03661788233683,92.52899637717886,157.31107563731794,5.489072952006777,44.17248,255.32914496650358,211.15666496650357,205.6675920144968,277.5869891315366,-272.0979161795298
2019-05-31 12:00:00,170.0510005037157,661.9271146697431,659.5968456,172.38126957345878,2.3302690697430535,91.72690186889048,138.98208943649723,8.111550476200847,42.984480000000005,238.82054178158856,195.83606178158857,187.7245113053877,275.18070560667144,-267.06915513047056
2019-05-31 13:00:00,449.2082735077795,760.2593300374681,612.4422743999999,597.0253291452477,147.81705563746823,104.83178333016431,137.76893236042517,7.270207973593634,39.91152,249.87092366418312,209.95940366418313,202.6891956905895,314.49534999049297,-307.2251420168993
2019-05-31 14:00:00,298.36149837614505,779.5712371932101,539.3607912,538.5719443693552,240.2104459932101,102.5364333258464,135.9387648279221,5.769529811505522,35.14896,244.24472796527405,209.09576796527404,203.32623815376854,307.6092999775392,-301.83977016603365
2019-05-31 15:00:00,297.1241850522263,755.4415987366265,445.1326704,607.4331133888527,310.3089283366265,103.23956620248408,134.46993527346712,6.986096832083138,29.00832,244.69559830803433,215.68727830803434,208.7011814759512,309.71869860745227,-302.7326017753691
2019-05-31 16:00:00,125.42832365854932,656.1109866947896,339.3184608,442.2208495533389,316.7925258947896,99.56874821842176,130.72120919103074,6.954045435279187,22.11264,237.24400284473168,215.13136284473168,208.17731740945248,298.70624465526527,-291.7521992199861
2019-05-31 17:00:00,401.1771608902584,587.8735954961,227.58967439999998,761.4610819863585,360.2839210961001,97.0376435994227,119.03312390014752,6.294909529721124,14.831520000000001,222.3656770292913,207.5341570292913,201.23924749957018,291.11293079826805,-284.81802126854694
2019-05-31 18:00:00,370.1980048182151,431.55724450147926,123.0718104,678.6834389196944,308.48543410147926,98.41338497402148,72.6861013468063,7.213332180021949,8.02032,178.31281850084974,170.29249850084975,163.0791663208278,295.24015492206445,-288.0268227420425
2019-05-31 19:00:00,973.7692021675108,555.3713354562623,39.3764976,1489.764040023773,515.9948378562623,98.66660323202925,89.01130696964208,6.773737080104431,2.56608,194.45164728177576,191.88556728177576,185.11183020167132,295.9998096960877,-289.2260726159833
2019-05-31 20:00:00,1155.3247673289256,569.2959937261364,0.0,1724.620761055062,569.2959937261364,92.97683077239316,90.2637435447483,6.236784473730078,0.0,189.47735879087153,189.47735879087153,183.24057431714147,278.93049231717947,-272.6937078434494
2019-05-31 21:00:00,449.91247776227846,371.6342696987379,0.0,821.5467474610164,371.6342696987379,93.73669026282508,38.64228467111272,4.172255038416626,0.0,136.55122997235443,136.55122997235443,132.3789749339378,281.21007078847526,-277.03781575005866
2019-05-31 22:00:00,638.9568243406353,381.7068094546587,0.0,1020.663633795294,381.7068094546587,69.36891154433972,50.54882517372781,29.54846832789002,0.0,149.46620504595757,149.46620504595757,119.91773671806754,208.1067346330192,-178.55826630512917
2019-05-31 23:00:00,229.75648537071223,261.5513657512608,0.0,491.30785112197304,261.5513657512608,65.05975466953541,47.61669515149186,4.959007927391363,0.0,117.63545774841863,117.63545774841863,112.67644982102726,195.17926400860622,-190.22025608121487
2019-06-01 00:00:00,90.56037068841964,238.80209429654252,0.0,329.3624649849622,238.80209429654252,59.70073585007731,49.08376479579112,20.378673591415765,0.0,129.1631742372842,129.1631742372842,108.78450064586843,179.10220755023192,-158.72353395881615
2019-06-01 01:00:00,109.5232296328469,198.4492429353935,0.0,307.9724725682404,198.4492429353935,55.35449918111679,38.37846441323946,24.288415198379816,0.0,118.02137879273607,118.02137879273607,93.73296359435625,166.06349754335037,-141.77508234497054
2019-06-01 02:00:00,378.8027019873253,302.6207990463068,0.4861296,680.937371433632,302.13466944630676,47.1048746953609,55.829969639603526,58.559734280760544,0.03168,161.49457861572498,161.46289861572498,102.90316433496443,141.3146240860827,-82.75488980532214
2019-06-01 03:00:00,386.0781178148808,334.9431931246229,19.040076000000003,701.9812349395037,315.9031171246229,58.17294423606266,62.76212932503195,49.94270157863391,1.2408,170.87777513972853,169.63697513972852,119.69427356109462,174.51883270818797,-124.57613112955406
2019-06-01 04:00:00,272.9480061973488,200.38102208604656,46.263333599999996,427.06569468339535,154.11768848604657,58.88655959922941,40.04893514887462,8.805314035527006,3.0148800000000002,107.74080878363102,104.72592878363102,95.92061474810401,176.65967879768823,-167.85436476216123
2019-06-01 05:00:00,220.71661368061612,280.1358978286536,74.539872,426.3126395092697,205.59602582865358,68.88007760795668,32.94496711392217,24.71968902660645,4.857600000000001,126.54473374848529,121.68713374848528,96.96744472187883,206.64023282387004,-181.92054379726358
2019-06-01 06:00:00,226.03910882591023,184.2830882472402,107.51566319999998,302.80653387315044,76.76742504724021,84.40263601512459,25.89624096875532,33.849353715051194,7.00656,144.14823069893112,137.1416706989311,103.29231698387991,253.20790804537376,-219.35855433032256
2019-06-01 07:00:00,147.74775535025583,307.12996411676795,121.4513784,333.42634106702377,185.67858571676794,85.1270012659092,133.21715258709943,6.809937798447004,7.91472,225.15409165145564,217.23937165145566,210.42943385300865,255.3810037977276,-248.5710659992806
2019-06-01 08:00:00,651.6389491543224,303.6912469680552,146.5680744,808.7621217223776,157.12317256805522,97.79508911505675,96.15343460772424,6.828491451869709,9.55152,200.77701517465067,191.22549517465066,184.39700372278097,293.3852673451703,-286.5567758933006
2019-06-01 09:00:00,357.1405026350171,370.68168805987705,165.85121519999998,561.9709754948942,204.83047285987706,98.25818566512956,100.90055921287691,47.0904321904822,10.808159999999999,246.24917706848868,235.4410170684887,188.3505848780065,294.7745569953887,-247.6841248049065
2019-06-01 10:00:00,397.6703502401203,327.0152633497142,177.842412,546.8432015898345,149.1728513497142,94.15814933849184,93.55833298487396,49.4904388173484,11.5896,237.2069211407142,225.6173211407142,176.1268823233658,282.4744480154755,-232.9840091981271
2019-06-01 11:00:00,715.4053523705591,419.5220016938168,294.9996456,839.9277084643758,124.52235609381677,101.45477965500726,107.69586010475612,20.47040719069209,19.22448,229.62104695045548,210.39656695045548,189.92615975976338,304.3643389650218,-283.8939317743297
2019-06-01 12:00:00,582.0738888072091,502.40219391305055,295.5667968,788.9092859202597,206.83539711305053,103.284970351922,113.92791963520456,22.08877306504441,19.261440000000004,239.301663052171,220.040223052171,197.95144998712658,309.854911055766,-287.76613799072163
2019-06-01 13:00:00,849.6012318421563,598.7600294053375,184.00005359999997,1264.3612076474938,414.7599758053375,102.16391974341748,116.23735733705864,9.635666994164628,11.99088,228.03694407464076,216.04606407464075,206.41039708047612,306.49175923025246,-296.8560922360878
2019-06-01 14:00:00,1040.1560417759972,1186.895918610427,145.91990159999997,2081.1320587864243,1040.976017010427,105.42033002041516,143.13191048474863,9.66185575374934,9.50928,258.2140962589132,248.70481625891318,239.04296050516382,316.2609900612455,-306.5991343074961
2019-06-01 15:00:00,500.3227379436569,616.3702653072893,170.3884248,946.3045784509463,445.9818405072893,103.8201573305097,103.31009376718885,7.367204659988364,11.10384,214.4974557576869,203.39361575768692,196.02641109769854,311.4604719915291,-304.09326733154074
2019-06-01 16:00:00,274.2055249870711,794.8330034259021,88.8806952,980.1578332129732,705.9523082259021,105.21876519285574,100.3129204031314,8.536701506407365,5.79216,214.0683871023945,208.2762271023945,199.73952559598715,315.6562955785672,-307.1195940721598
2019-06-01 17:00:00,336.79231478625616,1092.368827973743,60.4421136,1368.719029159999,1031.926714373743,105.59032666522148,110.07032677653392,5.067123533145234,3.93888,220.72777697490065,216.78889697490064,211.7217734417554,316.77097999566445,-311.70385646251924
2019-06-01 18:00:00,508.9752915169836,914.5331039942548,32.5706832,1390.9377123112383,881.9624207942549,98.21095576645796,100.5087096767849,8.87583601255741,2.12256,207.59550145580027,205.47294145580028,196.59710544324287,294.63286729937386,-285.75703128681647
2019-06-01 19:00:00,452.1644197640701,589.0776989991612,11.6671104,1029.5750083632313,577.4105885991612,94.28975934947326,85.19079803826055,24.72425247445073,0.76032,204.20480986218456,203.44448986218455,178.72023738773382,282.8692780484198,-258.14502557396906
2019-06-01 20:00:00,850.5388152681458,914.8239610063714,0.0,1765.3627762745173,914.8239610063714,85.05806915651492,112.0870382115612,29.39448852493793,0.0,226.53959589301405,226.53959589301405,197.1451073680761,255.17420746954474,-225.7797189446068
2019-06-01 21:00:00,656.998422483224,505.42735938157983,0.0,1162.4257818648039,505.42735938157983,84.26160132486751,48.577919639306,19.740931152370045,0.0,152.58045211654357,152.58045211654357,132.83952096417352,252.78480397460254,-233.0438728222325
2019-06-01 22:00:00,410.764320222664,723.2940418526977,0.0,1134.0583620753616,723.2940418526977,72.55048416042168,78.9219435065426,5.756361917858061,0.0,157.22878958482235,157.22878958482235,151.47242766696428,217.65145248126504,-211.89509056340697
2019-06-01 23:00:00,578.8350756990457,648.2239644727451,0.0,1227.059040171791,648.2239644727451,64.65484261367558,80.42589991508294,0.0,0.0,145.08074252875852,145.08074252875852,145.08074252875852,193.96452784102675,-193.96452784102675
2019-06-02 00:00:00,277.5444357923342,682.8142082455302,0.0,960.3586440378643,682.8142082455302,60.49129123630705,86.36664972931369,0.0,0.0,146.85794096562074,146.85794096562074,146.85794096562074,181.47387370892113,-181.47387370892113
2019-06-02 01:00:00,395.897326487189,464.0372013905016,0.0,859.9345278776906,464.0372013905016,54.70154027363304,65.36864094340848,0.0,0.0,120.07018121704152,120.07018121704152,120.07018121704152,164.10462082089913,-164.10462082089913
2019-06-02 02:00:00,476.0785994151362,599.8734320314518,1.1343024,1074.817729046588,598.7391296314518,50.71577967260359,82.87924319362004,36.88734048144887,0.07392,170.4823633476725,170.40844334767252,133.52110286622366,152.14733901781076,-115.2599985363619
2019-06-02 03:00:00,143.88439463739772,585.6851382265575,41.321016,688.2485168639552,544.3641222265575,56.233626266548015,72.26999200463686,0.0,2.6928,128.50361827118488,125.81081827118487,125.81081827118487,168.70087879964404,-168.70087879964404
2019-06-02 04:00:00,155.71700923614108,818.2503399740851,105.2470584,868.7202908102262,713.0032815740851,61.92864589462344,92.5159087779427,46.78207147183157,6.85872,201.2266261443977,194.3679061443977,147.58583467256614,185.78593768387032,-139.00386621203876
2019-06-02 05:00:00,262.01235623865847,578.863485436,193.39855919999997,647.4772824746585,385.46492623600005,60.14024429220592,46.57749282338923,10.234092708871568,12.60336,116.95182982446673,104.34846982446673,94.11437711559516,180.42073287661776,-170.1866401677462
2019-06-02 06:00:00,150.26304500201928,505.4828127388415,331.9454952,323.8003625408609,173.53731753884153,67.30209149982143,13.335084400543073,35.00010541434818,21.63216,115.63728131471268,94.00512131471268,59.0050159003645,201.9062744994643,-166.90616908511612
2019-06-02 07:00:00,80.61138586368355,402.1018655708725,436.2202944,46.49295703455607,-34.11842882912748,53.01283157384363,3.334964845630317,29.908464947317757,28.42752,86.2562613667917,57.828741366791704,27.920276419473943,159.03849472153087,-129.1300297742131
2019-06-02 08:00:00,73.20134586916173,448.0026949240127,523.6426008,-2.4385600068255826,-75.63990587598727,56.132702822994695,9.746065934604635,5.958716835026393,34.12464,71.83748559262573,37.712845592625726,31.754128757599332,168.39810846898408,-162.43939163395768
2019-06-02 09:00:00,23.559803610544463,695.4838453373627,502.09085519999996,216.9527937479072,193.39299013736274,69.94456627662092,50.269095457646216,4.886733162517356,32.72016,125.1003948967845,92.38023489678449,87.49350173426714,209.83369882986275,-204.9469656673454
2019-06-02 10:00:00,713.5561273433806,1101.032895139739,566.2599624,1248.3290600831197,534.772932739739,99.10393880777032,154.17153657730094,7.833289524516297,36.90192,261.1087649095876,224.2068449095876,216.37355538507128,297.311816423311,-289.47852689879466
2019-06-02 11:00:00,951.2031611228336,758.6121275673812,418.071456,1291.7438326902147,340.5406715673812,97.43983933331188,119.4708685187279,5.593431625165567,27.2448,222.50413947720534,195.25933947720534,189.66590785203977,292.31951799993567,-286.7260863747701
2019-06-02 12:00:00,404.7455437510031,677.6046300571082,429.90060959999994,652.4495642081114,247.7040204571083,95.26143369689602,100.60902205458753,8.868057525559847,28.01568,204.73851327704338,176.72283327704338,167.85477575148354,285.7843010906881,-276.91624356512824
2019-06-02 13:00:00,342.1045829872634,827.4966657070607,507.195216,662.406032694324,320.3014497070607,98.7745850325316,113.93436843600657,7.469571745154059,33.052800000000005,220.17852521369224,187.12572521369225,179.65615346853815,296.3237550975948,-288.85418335244077
2019-06-02 14:00:00,386.2694743560379,623.9002686607611,428.4422208,581.727522216799,195.4580478607611,95.05789942629282,103.52150557659049,8.796788558869054,27.920640000000002,207.37619356175236,179.45555356175237,170.6587650028833,285.1736982788785,-276.3769097200094
2019-06-02 15:00:00,286.89392421833975,687.0154357012121,228.56193360000003,745.3474263195519,458.4535021012121,104.90264687877996,110.99904761716022,6.3535845053448,14.89488,222.25527900128498,207.36039900128497,201.00681449594018,314.7079406363399,-308.3543561309951
2019-06-02 16:00:00,322.1848608377849,734.2535498751002,202.22991359999997,854.2084971128852,532.0236362751002,106.86576116272366,103.03605335595034,7.2130074982041,13.178880000000001,217.1148220168781,203.9359420168781,196.722934518674,320.597283488171,-313.3842759899669
2019-06-02 17:00:00,169.1147815567191,622.1177584204668,188.6182848,602.6142551771859,433.4994736204668,106.57209871576651,83.61240161989681,7.269953666336549,12.29184,197.4544540019999,185.16261400199988,177.89266033566332,319.71629614729954,-312.446342480963
2019-06-02 18:00:00,295.10035411016736,526.4908462982511,53.31221279999999,768.2789876084184,473.1786334982511,94.56323376830451,66.07431749624291,7.306427742245166,3.4742400000000004,167.9439790067926,164.4697390067926,157.16331126454742,283.68970130491357,-276.3832735626684
2019-06-02 19:00:00,512.3086947498637,580.2956915145229,15.799211999999999,1076.8051742643866,564.4964795145229,92.2760305671582,36.92972247470844,6.090651641041737,1.0296,135.2964046829084,134.2668046829084,128.17615304186666,276.8280917014746,-270.73744006043285
2019-06-02 20:00:00,757.0392497615929,667.2274710111866,0.0,1424.2667207727795,667.2274710111866,87.35109637729195,51.53149525406984,6.898563816342816,0.0,145.7811554477046,145.7811554477046,138.88259163136178,262.0532891318759,-255.15472531553306
2019-06-02 21:00:00,724.2150970568276,713.7860317408254,0.0,1438.001128797653,713.7860317408254,94.52492317109362,71.54627726134737,7.852470390909088,0.0,173.92367082335008,173.92367082335008,166.071200432441,283.57476951328084,-275.72229912237174
2019-06-02 22:00:00,860.5873099146949,381.4472333531839,0.0,1242.0345432678787,381.4472333531839,71.40298951593759,60.53595551220951,0.0,0.0,131.9389450281471,131.9389450281471,131.9389450281471,214.2089685478128,-214.2089685478128
2019-06-02 23:00:00,1295.0345922657762,238.28476171374223,0.0,1533.3193539795184,238.28476171374223,64.44511812854078,48.26498257065442,0.0,0.0,112.71010069919521,112.71010069919521,112.71010069919521,193.33535438562234,-193.33535438562234
2019-06-03 00:00:00,503.1135512864868,206.01806674174043,0.0,709.1316180282272,206.01806674174043,60.32203953355239,43.82510831113258,0.0,0.0,104.14714784468498,104.14714784468498,104.14714784468498,180.96611860065718,-180.96611860065718
2019-06-03 01:00:00,471.8924271565277,284.0185538162886,0.0,755.9109809728163,284.0185538162886,60.807700107304285,57.964956447266175,0.0,0.0,118.77265655457046,118.77265655457046,118.77265655457046,182.42310032191284,-182.42310032191284
2019-06-03 02:00:00,43.8063384169321,240.65741072105,0.8912376,283.5725115379821,239.76617312105,61.95108328908897,51.93489527467642,0.0,0.05808000000000001,113.88597856376539,113.82789856376539,113.82789856376539,185.85324986726692,-185.85324986726692
2019-06-03 03:00:00,34.28640989689408,212.9932384434445,25.1977176,222.08193074033858,187.7955208434445,56.38126148120714,46.09717423976616,0.0,1.6420800000000002,102.4784357209733,100.83635572097329,100.83635572097329,169.14378444362143,-169.14378444362143
2019-06-03 04:00:00,16.953828299120943,393.1968650866049,58.578616800000006,351.5720765857258,334.61824828660485,67.27368033120773,77.74825483584952,10.648510166370416,3.81744,155.67044533342766,151.85300533342766,141.20449516705725,201.82104099362317,-191.17253082725276
2019-06-03 05:00:00,23.089202433233844,331.2332997836781,140.0053248,214.3171774169119,191.22797498367808,77.05875022599089,48.317342436038935,0.0,9.12384,125.37609266202983,116.25225266202983,116.25225266202983,231.1762506779727,-231.1762506779727
2019-06-03 06:00:00,5.884456379958423,456.619387535196,243.22684319999996,219.27700071515443,213.39254433519602,101.2337079468485,69.75859893748232,5.687943188499124,15.850560000000002,176.68025007282995,160.82969007282995,155.14174688433081,303.7011238405455,-298.0131806520464
2019-06-03 07:00:00,41.74339480138163,790.1396034387847,152.2395864,679.6434118401663,637.9000170387847,81.87845551681103,159.9252781070011,6.939598355239814,9.92112,248.74333197905196,238.82221197905196,231.88261362381215,245.6353665504331,-238.6957681951933
2019-06-03 08:00:00,391.78408813204976,1222.6149607711711,165.5271288,1448.8719201032209,1057.087831971171,91.974242372555,148.5736085072924,6.782579432238803,10.787040000000001,247.33043031208618,236.5433903120862,229.76081087984738,275.922727117665,-269.1401476854262
