datetime,tornet_energy_consumed_heat_kwh,tornet_electricity_consumed_household_kwh,tornet_electricity_produced_PV_kwh,tornet_net_energy_consumed_kwh,tornet_net_electricity_consumption_ignr_heat_kwh,coop_electricity_consumed_cooling_kwh,coop_electricity_consumed_other_kwh,coop_hw_consumed_kwh,coop_space_heat_consumed_kwh,coop_energy_consumed_heat_kwh,coop_electricity_produced_rooftop_PV_kwh,coop_energy_consumed_total_kwh,coop_net_energy_consumed_before_wasteheat_kwh,coop_net_electricity_consumed_kwh,coop_energy_produced_wasteheat_kwh,coop_net_space_heat_consumed
2019-04-19 08:00:00+00:00,854.3569047713214,425.8522816388764,4076.9432035779223,-2796.7340171677242,-3651.090921939046,102.2280249615153,134.20308103455514,7.787731508021812,0.0,7.787731508021812,26.76432,244.21883750409225,217.45451750409225,209.66678599607044,306.6840748845459,-306.6840748845459
2019-04-19 09:00:00+00:00,888.5732178966389,472.27303028338525,4772.653574675753,-3411.8073264957284,-4300.3805443923675,98.09935771835704,136.87651185778424,6.836762282022122,0.0,6.836762282022122,31.33152,241.81263185816343,210.48111185816342,203.64434957614128,294.2980731550711,-294.2980731550711
2019-04-19 10:00:00+00:00,356.98032135829146,528.9622081600774,4491.956557897553,-3606.014028379184,-3962.994349737475,99.64642218539568,137.2414492987588,9.296289786803754,0.0,9.296289786803754,29.4888,246.1841612709582,216.69536127095822,207.39907148415446,298.939266556187,-298.939266556187
2019-04-19 11:00:00+00:00,522.1755612619248,374.05489164230863,1589.2759459992058,-693.0454930949722,-1215.2210543568972,97.17753185861748,111.85668299408036,10.357259318199269,0.0,10.357259318199269,10.43328,219.39147417089714,208.95819417089714,198.60093485269786,291.53259557585244,-291.53259557585244
2019-04-19 12:00:00+00:00,411.88968251540666,204.49560788732543,4571.581213086784,-3955.195922684052,-4367.085605199459,98.12287235687232,85.65466063483562,9.776168057397904,0.0,9.776168057397904,30.01152,193.55370104910585,163.54218104910586,153.76601299170795,294.36861707061695,-294.36861707061695
2019-04-19 13:00:00+00:00,740.1218162530355,126.8171302696419,3133.511683002483,-2266.572736479806,-3006.694552732841,97.95806977578998,67.01180784608866,11.362726298919885,0.0,11.362726298919885,20.570880000000002,176.33260392079853,155.76172392079854,144.39899762187866,293.87420932736995,-293.87420932736995
2019-04-19 14:00:00+00:00,584.1260933425074,186.0668445606996,1199.999853962963,-429.8069160597561,-1013.9330094022635,96.01241077194923,84.14637664733178,6.857742338004908,0.0,6.857742338004908,7.87776,187.0165297572859,179.1387697572859,172.281027419281,288.0372323158477,-288.0372323158477
2019-04-19 15:00:00+00:00,255.1353146351799,228.75612415649235,1088.2036209194966,-604.3121821278244,-859.4474967630043,104.76129926475696,93.16352614402264,7.174614392971131,0.0,7.174614392971131,7.14384,205.09943980175075,197.95559980175074,190.7809854087796,314.28389779427084,-314.28389779427084
2019-04-19 16:00:00+00:00,306.49519428912447,476.6817601924372,491.4208517234386,291.75610275812306,-14.739091531001407,98.86278597484404,105.37551823657304,6.716843421216471,0.0,6.716843421216471,3.22608,210.95514763263355,207.72906763263356,201.01222421141708,296.58835792453215,-296.58835792453215
2019-04-19 17:00:00+00:00,300.8225161319908,595.3109097224306,351.47448805751674,544.6589377969046,243.83642166491381,101.00201806105996,109.35307158748148,10.520872315509012,0.0,10.520872315509012,2.30736,220.87596196405045,218.56860196405046,208.04772964854143,303.00605418317986,-303.00605418317986
2019-04-19 18:00:00+00:00,279.77854132601755,721.2411881199675,34.58444619330256,966.4352832526826,686.656741926665,93.88544277234512,115.28519451029568,8.253644690695563,0.0,8.253644690695563,0.22704000000000002,217.42428197333635,217.19724197333636,208.9435972826408,281.65632831703533,-281.65632831703533
2019-04-19 19:00:00+00:00,449.6308644210516,590.8074379195772,0.0,1040.4383023406288,590.8074379195772,90.8915116749467,74.46172046817506,8.314842189784128,0.0,8.314842189784128,0.0,173.6680743329059,173.6680743329059,165.35323214312177,272.6745350248401,-272.6745350248401
2019-04-19 20:00:00+00:00,582.9896027779649,683.5800591994971,0.0,1266.5696619774621,683.5800591994971,71.51042522178462,83.04352333167648,0.0,20.12371311114121,20.12371311114121,0.0,174.6776616646023,174.6776616646023,154.5539485534611,214.53127566535386,-194.40756255421266
2019-04-19 21:00:00+00:00,622.1472768967903,267.0837973124402,0.0,889.2310742092305,267.0837973124402,69.17828961148298,47.28785557331904,0.0,0.0,0.0,0.0,116.46614518480203,116.46614518480203,116.46614518480203,207.53486883444896,-207.53486883444896
2019-04-19 22:00:00+00:00,177.97450163729602,325.8500263901508,0.0,503.82452802744683,325.8500263901508,58.45617514794362,68.78602130439391,0.0,59.21441904295485,59.21441904295485,0.0,186.4566154952924,186.4566154952924,127.24219645233754,175.36852544383086,-116.154106400876
2019-04-19 23:00:00+00:00,519.0174073560225,296.205815436331,0.0,815.2232227923536,296.205815436331,54.05594690402136,65.7756606643655,0.0,24.10028718736733,24.10028718736733,0.0,143.93189475575417,143.93189475575417,119.83160756838686,162.16784071206408,-138.06755352469673
2019-04-20 00:00:00+00:00,277.5399387600598,204.2002891604592,0.0,481.740227920519,204.2002891604592,48.27122276478621,48.84326054804196,0.0,59.27290502549282,59.27290502549282,0.0,156.387388338321,156.387388338321,97.11448331282817,144.81366829435862,-85.5407632688658
2019-04-20 01:00:00+00:00,403.1576955133377,182.2788644057813,0.0,585.436559919119,182.2788644057813,55.7920268360558,42.509525401454354,0.0,68.14384774676306,68.14384774676306,0.0,166.4453999842732,166.4453999842732,98.30155223751015,167.37608050816738,-99.23223276140432
2019-04-20 02:00:00+00:00,506.29383268377376,157.22570812100915,0.0,663.5195408047829,157.22570812100915,57.27342273853955,34.98083116343653,0.0,60.67725240318382,60.67725240318382,0.0,152.9315063051599,152.9315063051599,92.25425390197609,171.82026821561865,-111.14301581243484
2019-04-20 03:00:00+00:00,632.2780400611704,161.14771216544918,0.0,793.4257522266196,161.14771216544918,60.7716383592353,10.987876264068507,0.0,54.14450945682807,54.14450945682807,0.0,125.90402408013188,125.90402408013188,71.7595146233038,182.3149150777059,-128.17040562087783
2019-04-20 04:00:00+00:00,711.1887180136144,131.49931341099418,164.87933650295403,677.8086949216546,-33.380023091959856,81.67568450602542,10.729034491344466,10.064762872600094,72.10458294182197,82.16934581442207,1.0824,174.57406481179197,173.49166481179196,91.32231899736988,245.02705351807626,-172.92247057625428
2019-04-20 05:00:00+00:00,639.0142464517071,272.42253775925934,914.4771005066282,-3.040316295661796,-642.0545627473689,90.53808686724588,129.0381134669778,7.579487957562426,58.919947844951686,66.49943580251411,6.003360000000001,286.0756361367378,280.0722761367378,213.57284033422366,271.61426060173767,-212.694312756786
2019-04-20 06:00:00+00:00,232.22373584109727,320.9240893504141,1892.49306727537,-1339.3452420838587,-1571.568977924956,99.54068940240366,104.9689313896738,8.65892587169466,46.67534706973853,55.334272941433184,12.42384,259.84389373351064,247.42005373351063,192.08578079207743,298.622068207211,-251.94672113747245
2019-04-20 07:00:00+00:00,214.24121906109892,485.3877654759008,2914.744953593685,-2215.115969056685,-2429.357188117784,96.60196870613386,122.07242005981834,9.349021361263189,13.491039461578328,22.840060822841515,19.13472,241.5144495887937,222.37972958879368,199.53966876595217,289.8059061184016,-276.31486665682326
2019-04-20 08:00:00+00:00,392.26669915547006,412.384438194924,3834.8520802248045,-3030.2009428744104,-3422.4676420298806,96.53014795615206,107.86903344831582,7.967874876606241,0.0,7.967874876606241,25.17504,212.3670562810741,187.1920162810741,179.22414140446787,289.5904438684562,-289.5904438684562
2019-04-20 09:00:00+00:00,1008.0674590465889,340.5687898630255,4572.38550253314,-3223.749253623526,-4231.816712670115,102.29664999053271,99.73836546984224,10.594563416570706,0.0,10.594563416570706,30.016800000000003,212.62957887694566,182.61277887694564,172.01821546037496,306.8899499715981,-306.8899499715981
2019-04-20 10:00:00+00:00,825.8471035053984,475.845968940664,5023.591881938785,-3721.8988094927226,-4547.745912998122,107.80583121157346,118.78629488255235,9.109001065025192,0.0,9.109001065025192,32.978880000000004,235.701127159151,202.722247159151,193.61324609412583,323.41749363472036,-323.41749363472036
2019-04-20 11:00:00+00:00,771.2094712797413,514.5790791661699,5157.908219480216,-3872.119669034305,-4643.329140314046,96.69327187349391,116.4412425796182,8.065916445896303,0.0,8.065916445896303,33.86064,221.2004308990084,187.33979089900842,179.27387445311211,290.0798156204817,-290.0798156204817
2019-04-20 12:00:00+00:00,268.96093520563426,434.7165056287411,5009.918961350735,-4306.24152051636,-4575.202455721994,101.53875274977035,103.05323918417072,5.645088222973159,0.0,5.645088222973159,32.889120000000005,210.23708015691423,177.3479601569142,171.70287193394108,304.61625824931104,-304.61625824931104
2019-04-20 13:00:00+00:00,755.1630117416844,407.8356638150977,4554.691134713311,-3391.692459156529,-4146.855470898213,93.3694609510271,97.4676299640634,7.349488492431512,0.0,7.349488492431512,29.900640000000003,198.186579407522,168.285939407522,160.9364509150905,280.10838285308125,-280.10838285308125
2019-04-20 14:00:00+00:00,457.8598399659855,541.9177916595868,3836.460659117516,-2836.683027491944,-3294.5428674579293,107.22896507931844,101.1957008911585,10.238921455489695,0.0,10.238921455489695,25.1856,218.66358742596665,193.47798742596666,183.23906597047696,321.68689523795535,-321.68689523795535
2019-04-20 15:00:00+00:00,390.8003609911993,649.9466335834728,3076.4071323112157,-2035.6601377365437,-2426.460498727743,99.23350902878263,98.9525512778934,8.919793716582326,0.0,8.919793716582326,20.196,207.10585402325836,186.90985402325836,177.99006030667604,297.7005270863479,-297.7005270863479
2019-04-20 16:00:00+00:00,203.92155184277428,482.9955193069401,2042.0909042975627,-1355.1738331478482,-1559.0953849906227,103.41527831523172,81.45127837201332,8.309663117741193,0.0,8.309663117741193,13.40592,193.17621980498623,179.77029980498622,171.46063668724503,310.24583494569515,-310.24583494569515
2019-04-20 17:00:00+00:00,190.97201994199983,470.21841834089855,996.5146240349272,-335.3241857520288,-526.2962056940287,90.60907787797326,87.39498319640512,6.06355396429089,0.0,6.06355396429089,6.54192,184.0676150386693,177.52569503866928,171.4621410743784,271.8272336339198,-271.8272336339198
2019-04-20 18:00:00+00:00,310.2097901065235,474.490346382699,167.29220484202165,617.4079316472008,307.19814154067734,104.88211063570463,94.88747657810598,9.057187033936732,0.0,9.057187033936732,1.09824,208.82677424774735,207.72853424774735,198.6713472138106,314.6463319071139,-314.6463319071139
2019-04-20 19:00:00+00:00,626.3960553396965,293.7481589151096,0.0,920.1442142548062,293.7481589151096,89.51797129775633,37.025409357172784,7.853491608789682,0.0,7.853491608789682,0.0,134.3968722637188,134.3968722637188,126.54338065492911,268.553913893269,-268.553913893269
2019-04-20 20:00:00+00:00,281.9572852963917,234.12102156262333,0.0,516.078306859015,234.12102156262333,77.44892647664608,42.16048095979144,0.0,0.0,0.0,0.0,119.60940743643752,119.60940743643752,119.60940743643752,232.34677942993824,-232.34677942993824
2019-04-20 21:00:00+00:00,479.937068280108,121.75998004000029,0.0,601.6970483201083,121.75998004000029,67.05967134522666,22.554911153044912,0.0,12.858878673553688,12.858878673553688,0.0,102.47346117182526,102.47346117182526,89.61458249827157,201.17901403567998,-188.3201353621263
2019-04-20 22:00:00+00:00,178.02193863764006,184.5455543666569,0.0,362.5674930042969,184.5455543666569,59.841208998594986,39.76433908670938,0.0,4.371335701535727,4.371335701535727,0.0,103.97688378684009,103.97688378684009,99.60554808530436,179.52362699578495,-175.15229129424924
2019-04-20 23:00:00+00:00,456.5945549632802,133.81885748189168,0.0,590.4134124451718,133.81885748189168,66.49751897240637,25.45962301174813,0.0,0.0,0.0,0.0,91.9571419841545,91.9571419841545,91.9571419841545,199.4925569172191,-199.4925569172191
2019-04-21 00:00:00+00:00,232.19285334516192,146.07861299407057,0.0,378.27146633923246,146.07861299407057,49.77131459357692,24.989437586067616,0.0,0.0,0.0,0.0,74.76075217964453,74.76075217964453,74.76075217964453,149.31394378073077,-149.31394378073077
2019-04-21 01:00:00+00:00,198.4206258250008,218.08724365378825,0.0,416.5078694787891,218.08724365378825,57.38754805382496,38.260347997271225,0.0,32.414025283560434,32.414025283560434,0.0,128.06192133465663,128.06192133465663,95.64789605109618,172.16264416147487,-139.74861887791445
2019-04-21 02:00:00+00:00,309.06581397755525,209.59180339154665,0.0,518.6576173691019,209.59180339154665,66.07586070276326,47.272299776192334,0.0,50.64750288719231,50.64750288719231,0.0,163.9956633661479,163.9956633661479,113.3481604789556,198.2275821082898,-147.5800792210975
2019-04-21 03:00:00+00:00,323.1945233008658,182.4750571088656,0.0,505.6695804097314,182.4750571088656,62.42161752434009,14.741608705561976,0.0,50.09360772620599,50.09360772620599,0.0,127.25683395610805,127.25683395610805,77.16322622990207,187.26485257302028,-137.1712448468143
2019-04-21 04:00:00+00:00,460.538458643446,188.38515737257413,200.26807214261245,448.6555438734076,-11.882914770038326,68.40461263089465,0.0,5.449108969258682,61.84109590695148,67.29020487621017,1.31472,135.6948175071048,134.3800975071048,67.08989263089465,205.21383789268396,-143.3727419857325
2019-04-21 05:00:00+00:00,227.10299883250724,239.99113927257372,1011.7961235156887,-544.7019854106077,-771.804984243115,54.82419057877528,6.946802204399552,5.633399114717712,59.39100485572396,65.02440397044168,6.642240000000001,126.79539675361652,120.15315675361651,55.12875278317483,164.47257173632585,-105.08156688060188
2019-04-21 06:00:00+00:00,178.05864715678646,288.3256303711973,2040.4823254048506,-1574.098047876867,-1752.1566950336532,50.552657679881314,12.124823223460773,8.161225908243832,50.91666375549971,59.07788966374355,13.39536,121.75537056708563,108.36001056708564,49.28212090334209,151.65797303964393,-100.74130928414422
2019-04-21 07:00:00+00:00,302.94421064210974,354.15580407747785,3071.5813956330803,-2414.481380913493,-2717.4255915556023,72.60391782114023,39.18184155510129,5.098791320524516,0.0,5.098791320524516,20.16432,116.88455069676603,96.72023069676602,91.62143937624151,217.8117534634207,-217.8117534634207
2019-04-21 08:00:00+00:00,211.27895303182265,374.2157179784962,3993.2971011569116,-3407.802430146593,-3619.0813831784153,94.76058798569764,126.03876776389082,9.466337207355023,0.0,9.466337207355023,26.2152,230.2656929569435,204.0504929569435,194.58415574958846,284.28176395709295,-284.28176395709295
2019-04-21 09:00:00+00:00,545.2088600150577,470.7681059715943,4714.744734538131,-3698.7677685514786,-4243.976628566536,96.36306143283186,122.11363466938027,6.470710191620463,0.0,6.470710191620463,30.95136,224.9474062938326,193.99604629383262,187.52533610221215,289.0891842984956,-289.0891842984956
2019-04-21 10:00:00+00:00,472.4418531535962,288.9178362114417,5061.3934859175115,-4300.033796552474,-4772.47564970607,98.38529717020448,80.44227400771301,8.959012615409659,0.0,8.959012615409659,33.22704,187.78658379332714,154.55954379332712,145.6005311779175,295.15589151061346,-295.15589151061346
2019-04-21 11:00:00+00:00,553.5337843437336,245.10564348809984,2166.755768482723,-1368.1163406508895,-1921.6501249946232,98.27699501233502,80.72100158273703,6.801648824509087,0.0,6.801648824509087,14.224320000000002,185.7996454195811,171.5753254195811,164.77367659507203,294.83098503700506,-294.83098503700506
2019-04-21 12:00:00+00:00,511.1675596702023,254.3171242412014,5017.961855814294,-4252.47717190289,-4763.644731573092,99.5366059445147,88.99980862567031,8.38058452839978,0.0,8.38058452839978,32.941919999999996,196.91699909858477,163.97507909858479,155.59449457018502,298.6098178335441,-298.6098178335441
2019-04-21 13:00:00+00:00,835.7300186568079,486.9383249072388,1681.7692323301312,-359.1008887660846,-1194.8309074228923,106.45901834706774,127.27794893905012,8.150720775951726,0.0,8.150720775951726,11.04048,241.8876880620696,230.8472080620696,222.69648728611787,319.3770550412032,-319.3770550412032
2019-04-21 14:00:00+00:00,942.6300096475204,574.0557846846995,2692.761066399464,-1176.0752720672444,-2118.7052817147646,91.5655782086391,117.075335962897,6.4167434248888044,0.0,6.4167434248888044,17.67744,215.05765759642492,197.38021759642493,190.96347417153612,274.6967346259173,-274.6967346259173
2019-04-21 15:00:00+00:00,262.9000603831743,750.5953189063109,1622.2518132997968,-608.7564340103115,-871.6564943934859,101.24857933899412,112.55266987524077,6.073065838889457,0.0,6.073065838889457,10.64976,219.87431505312432,209.22455505312433,203.15148921423486,303.7457380169824,-303.7457380169824
2019-04-21 16:00:00+00:00,225.5674751821111,758.44718624422,563.8069018954671,420.207759530864,194.64028434875286,98.36410401027688,102.17709320957272,9.163477201922417,0.0,9.163477201922417,3.70128,209.704674421772,206.00339442177201,196.8399172198496,295.0923120308306,-295.0923120308306
2019-04-21 17:00:00+00:00,325.5512983166863,528.7549647451342,431.90343269310404,422.40283036871654,96.85153205203017,99.11294775996598,45.44580544946714,7.756091879608181,0.0,7.756091879608181,2.83536,152.3148450890413,149.4794850890413,141.7233932094331,297.3388432798979,-297.3388432798979
2019-04-21 18:00:00+00:00,175.34191055057562,519.2774373101241,73.99462906474035,620.6247187959593,445.28280824538376,88.33373623998895,50.77426910164533,6.65654786702647,0.0,6.65654786702647,0.48576,145.76455320866074,145.27879320866074,138.62224534163428,265.0012087199668,-265.0012087199668
2019-04-21 19:00:00+00:00,291.1722676609268,489.8426706622504,0.0,781.0149383231771,489.8426706622504,97.5366082200122,64.58112179010621,8.737433625602794,0.0,8.737433625602794,0.0,170.8551636357212,170.8551636357212,162.1177300101184,292.60982466003657,-292.60982466003657
2019-04-21 20:00:00+00:00,287.4106408692811,283.5951610152192,0.0,571.0058018845003,283.5951610152192,65.3195902931194,58.92387454803697,0.0,3.803457639232228,3.803457639232228,0.0,128.0469224803886,128.0469224803886,124.24346484115637,195.9587708793582,-192.155313240126
2019-04-21 21:00:00+00:00,287.303908651596,277.5855202610402,0.0,564.8894289126362,277.5855202610402,68.60310110217945,70.02754295063171,0.0,21.630491718724134,21.630491718724134,0.0,160.2611357715353,160.2611357715353,138.63064405281116,205.80930330653837,-184.17881158781424
2019-04-21 22:00:00+00:00,378.05749147642535,505.9875557363912,0.0,884.0450472128166,505.9875557363912,62.334045823216016,103.22057090373173,0.0,22.82757281153805,22.82757281153805,0.0,188.38218953848582,188.38218953848582,165.55461672694776,187.00213746964806,-164.17456465811
2019-04-21 23:00:00+00:00,285.4776961864549,425.7373200259564,0.0,711.2150162124113,425.7373200259564,65.27609182685234,85.73319285110499,0.0,0.0,0.0,0.0,151.00928467795734,151.00928467795734,151.00928467795734,195.828275480557,-195.828275480557
2019-04-22 00:00:00+00:00,332.7210990372214,278.19122910801315,0.0,610.9123281452346,278.19122910801315,50.08120521963944,63.39940226149487,0.0,9.137818569733405,9.137818569733405,0.0,122.61842605086773,122.61842605086773,113.48060748113431,150.24361565891832,-141.1057970891849
2019-04-22 01:00:00+00:00,378.9185904244943,242.60122582118296,0.0,621.5198162456772,242.60122582118296,55.71143256039734,60.85690510615268,0.0,39.01750740816799,39.01750740816799,0.0,155.585845074718,155.585845074718,116.56833766655002,167.13429768119204,-128.11679027302404
2019-04-22 02:00:00+00:00,379.6437747220039,328.8802589460884,0.0,708.5240336680923,328.8802589460884,62.70943603647323,81.42503933951677,0.0,31.028683900661346,31.028683900661346,0.0,175.16315927665136,175.16315927665136,144.13447537599,188.1283081094197,-157.09962420875834
2019-04-22 03:00:00+00:00,468.7199390475442,281.8306142807313,0.0,750.5505533282756,281.8306142807313,69.0942359259611,53.11894387897852,0.0,0.0,0.0,0.0,122.21317980493961,122.21317980493961,122.21317980493961,207.2827077778833,-207.2827077778833
2019-04-22 04:00:00+00:00,465.1647471568105,209.8441413487567,136.72920588049848,538.2796826250687,73.11493546825821,105.41570571706411,43.353892440219305,11.512844123993068,33.8537263494218,45.36657047341487,0.8976000000000001,194.13616863069828,193.23856863069827,147.8719981572834,316.24711715119236,-282.3933908017706
2019-04-22 05:00:00+00:00,372.3877548304911,513.2952098814029,605.6299531059726,280.05301160592137,-92.3347432245697,83.5504454825145,153.33170354138866,6.185409493005749,17.079205723904582,23.264615216910332,3.9758400000000003,260.1467642408135,256.1709242408135,232.90630902390316,250.6513364475435,-233.57213072363894
2019-04-22 06:00:00+00:00,410.8125127684274,773.6212276330743,790.6165257678235,393.8172146336783,-16.99529813474919,103.8598387995096,138.99217353167697,8.35843059201648,0.0,8.35843059201648,5.190240000000001,251.21044292320306,246.02020292320307,237.6617723311866,311.5795163985288,-311.5795163985288
2019-04-22 07:00:00+00:00,316.54493348985056,319.39773169861286,2312.332158273136,-1676.3894930846725,-1992.934426574523,99.0445293233515,102.76307114619046,7.591789498283231,0.0,7.591789498283231,15.18,209.3993899678252,194.21938996782518,186.62760046954196,297.13358797005446,-297.13358797005446
2019-04-22 08:00:00+00:00,253.3810700430068,251.0644627108053,2552.0104132871866,-2047.5648805333744,-2300.945950576381,102.9721150437288,115.6848487029218,11.571447233887918,0.0,11.571447233887918,16.75344,230.2284109805385,213.4749709805385,201.9035237466506,308.9163451311864,-308.9163451311864
2019-04-22 09:00:00+00:00,734.7594068468961,290.14830138550906,3939.4097082510684,-2914.5020000186632,-3649.2614068655594,101.67263274018246,122.07449655359136,9.561607215207284,0.0,9.561607215207284,25.86144,233.3087365089811,207.44729650898108,197.8856892937738,305.0178982205474,-305.0178982205474
2019-04-22 10:00:00+00:00,747.5285562370265,219.489299476035,5234.3157168840235,-4267.297861170962,-5014.826417407989,94.32679642505389,105.65724401646943,8.072202081807204,0.0,8.072202081807204,34.36224000000001,208.05624252333052,173.6940025233305,165.6218004415233,282.98038927516166,-282.98038927516166
2019-04-22 11:00:00+00:00,646.2706529505539,294.57176918670393,5391.956448369775,-4451.114026232517,-5097.384679183071,97.87059037022874,117.13448039695776,8.566615062267323,0.0,8.566615062267323,35.39712,223.57168582945383,188.17456582945383,179.6079507671865,293.6117711106862,-293.6117711106862
2019-04-22 12:00:00+00:00,456.9024526147944,467.0719152124341,5234.3157168840235,-4310.341349056795,-4767.24380167159,102.97401548738664,139.5783917668034,7.930283789250868,0.0,7.930283789250868,34.36224000000001,250.4826910434409,216.12045104344088,208.19016725419002,308.9220464621599,-308.9220464621599
2019-04-22 13:00:00+00:00,535.2988954666387,459.9354868029242,4772.653574675753,-3777.4191924061897,-4312.718087872829,103.72723261497606,133.48885940632763,5.313750993057633,0.0,5.313750993057633,31.33152,242.52984301436132,211.1983230143613,205.88457202130368,311.1816978449282,-311.1816978449282
2019-04-22 14:00:00+00:00,129.01036969766133,487.54709070777005,4049.5973624018225,-3433.039901996391,-3562.0502716940523,106.96547696824544,137.06680351828248,8.528198403668435,0.0,8.528198403668435,26.5848,252.56047889019635,225.97567889019635,217.44748048652792,320.89643090473635,-320.89643090473635
2019-04-22 15:00:00+00:00,242.3130222993022,536.2416248563302,3123.0559201998562,-2344.501273044224,-2586.8142953435263,99.29240230547776,133.42837884272137,5.087460112887598,0.0,5.087460112887598,20.50224,237.80824126108672,217.30600126108672,212.21854114819914,297.8772069164333,-297.8772069164333
2019-04-22 16:00:00+00:00,218.827495151327,797.0588091271087,2091.9568499716265,-1076.0705456931908,-1294.8980408445177,96.29555029627876,118.49294591720164,5.64980470048138,0.0,5.64980470048138,13.73328,220.4383009139618,206.7050209139618,201.0552162134804,288.8866508888363,-288.8866508888363
2019-04-22 17:00:00+00:00,1009.4060148493586,432.0188643009435,1068.0963847606001,373.328494389702,-636.0775204596566,102.53101242077454,83.90750751731312,9.147742526702284,0.0,9.147742526702284,7.01184,195.58626246478994,188.57442246478993,179.42667993808766,307.5930372623236,-307.5930372623236
2019-04-22 18:00:00+00:00,977.1345082694124,271.28618745646054,213.94099273066234,1034.4797029952106,57.345194725798194,93.10903986174208,65.45018487265742,9.463519433488566,0.0,9.463519433488566,1.40448,168.02274416788805,166.61826416788804,157.1547447343995,279.3271195852262,-279.3271195852262
2019-04-22 19:00:00+00:00,867.3323763505208,277.77202675953305,0.0,1145.104403110054,277.77202675953305,95.14763150550633,45.34994421202642,8.062510665172594,0.0,8.062510665172594,0.0,148.56008638270535,148.56008638270535,140.49757571753275,285.442894516519,-285.442894516519
2019-04-22 20:00:00+00:00,466.75777294511744,206.50825084008983,0.0,673.2660237852073,206.50825084008983,80.40252311616446,47.80360542018643,0.0,7.681056092742724,7.681056092742724,0.0,135.8871846290936,135.8871846290936,128.2061285363509,241.2075693484934,-233.52651325575067
2019-04-22 21:00:00+00:00,755.0777457595057,172.49820961041442,0.0,927.57595536992,172.49820961041442,68.47574532871863,47.96315419182211,0.0,0.0,0.0,0.0,116.43889952054074,116.43889952054074,116.43889952054074,205.4272359861559,-205.4272359861559
2019-04-22 22:00:00+00:00,401.8816052811706,280.6826736084138,0.0,682.5642788895843,280.6826736084138,59.19369200255828,70.24756537876964,0.0,0.0,0.0,0.0,129.44125738132792,129.44125738132792,129.44125738132792,177.58107600767482,-177.58107600767482
2019-04-22 23:00:00+00:00,329.3391673797349,242.0030593412616,0.0,571.3422267209965,242.0030593412616,58.69770808285247,64.4203032584908,0.0,13.331760137296516,13.331760137296516,0.0,136.4497714786398,136.4497714786398,123.11801134134328,176.09312424855742,-162.7613641112609
2019-04-23 00:00:00+00:00,256.56269460534713,210.4154941718168,0.0,466.97818877716395,210.4154941718168,59.70678651874034,58.60008441731407,0.0,39.22831093260877,39.22831093260877,0.0,157.5351818686632,157.5351818686632,118.30687093605441,179.12035955622102,-139.89204862361225
2019-04-23 01:00:00+00:00,123.84880583099344,180.72547106566705,0.0,304.5742768966605,180.72547106566705,55.97279491545445,50.327586099090965,0.0,37.99791200796589,37.99791200796589,0.0,144.2982930225113,144.2982930225113,106.30038101454542,167.91838474636336,-129.92047273839748
2019-04-23 02:00:00+00:00,133.6612399967643,262.36975055562635,0.0,396.0309905523907,262.36975055562635,71.74130636370727,68.74570750536084,0.0,11.875328893773869,11.875328893773869,0.0,152.362342762842,152.362342762842,140.4870138690681,215.2239190911218,-203.3485901973479
2019-04-23 03:00:00+00:00,579.1076525754421,135.297337103272,0.0,714.4049896787142,135.297337103272,66.30025439905853,16.642788858341497,0.0,27.67273751597425,27.67273751597425,0.0,110.61578077337428,110.61578077337428,82.94304325740003,198.9007631971756,-171.22802568120133
2019-04-23 04:00:00+00:00,437.7690865937217,367.6846477050553,284.71846400997913,520.7352702887978,82.96618369507615,94.94691310556354,62.81312736957236,9.662520804698616,46.004251391055206,55.66677219575382,1.8691200000000001,213.42681267088972,211.5576926708897,155.89092047513589,284.8407393166906,-238.83648792563537
2019-04-23 05:00:00+00:00,339.65105369007125,750.0378260887082,1171.0454338941515,-81.35655411537209,-421.0076078054433,80.66849270550786,165.946961969782,8.82360970360475,33.82944600240705,42.653055706011806,7.68768,289.26851038130167,281.58083038130167,238.92777467528987,242.0054781165236,-208.17603211411654
2019-04-23 06:00:00+00:00,249.40162438740788,711.0856806908604,2215.817424710431,-1255.330119632163,-1504.7317440195707,92.06513411714162,131.23095386066225,5.719025888514799,14.169795409020434,19.888821297535234,14.546400000000002,243.18490927533912,228.63850927533912,208.7496879778039,276.1954023514249,-262.02560694240447
2019-04-23 07:00:00+00:00,284.0938198603637,574.1013790213735,3252.5465210631523,-2394.351322181415,-2678.445142041779,84.70591516473303,129.8949638295573,8.462569111760637,0.0,8.462569111760637,21.35232,223.06344810605097,201.71112810605098,193.24855899429033,254.11774549419908,-254.11774549419908
2019-04-23 08:00:00+00:00,279.05763224200905,411.6910321727831,4153.35070098173,-3462.6020365669383,-3741.659668808947,96.05890594971218,129.4708975542984,6.371892354907419,0.0,6.371892354907419,27.26592,231.90169585891803,204.63577585891804,198.2638835040106,288.17671784913654,-288.17671784913654
2019-04-23 09:00:00+00:00,95.09224032648343,328.712301349944,4892.492702182777,-4468.68816050635,-4563.780400832833,96.86817084800089,117.2858571214644,4.915871073182453,0.0,4.915871073182453,32.11824,219.06989904264773,186.95165904264775,182.03578796946528,290.60451254400266,-290.60451254400266
